order_id,order_date,customer_id,channel,sku,quantity,unit_price,discount_pct,line_total
O013818,2024-07-10,C0309,online,PW-0042,1,20.4,0.1,18.35
O016152,2024-07-10,C0362,online,PW-0024,2,93.78,0.056,177.01
O016152,2024-07-10,C0362,online,PW-0042,2,20.4,0.056,38.5
O016153,2024-07-10,C0362,phone,PW-0041,1,10.8,0.07,10.05
O016153,2024-07-10,C0362,phone,PW-0001,1,11.36,0.07,10.57
O017240,2024-07-10,C0385,online,PW-0017,1,15.42,0.022,15.09
O017240,2024-07-10,C0385,online,PW-0089,1,47.96,0.022,46.92
O018529,2024-07-10,C0414,online,PW-0056,1,9.05,0.096,8.19
O020016,2024-07-10,C0448,online,PW-0034,1,13.01,0.054,12.31
O020016,2024-07-10,C0448,online,PW-0074,1,8.22,0.054,7.78
O020016,2024-07-10,C0448,online,PW-0086,1,7.94,0.054,7.51
O020295,2024-07-10,C0455,online,PW-0096,2,61.07,0.026,118.99
O020295,2024-07-10,C0455,online,PW-0055,3,67.63,0.026,197.66
O020295,2024-07-10,C0455,online,PW-0042,4,20.4,0.026,79.5
O020625,2024-07-10,C0462,rep,PW-0061,4,8.97,0.154,30.35
O020807,2024-07-10,C0468,phone,PW-0009,4,8.76,0.0,35.04
O020807,2024-07-10,C0468,phone,PW-0063,3,9.62,0.0,28.86
O020807,2024-07-10,C0468,phone,PW-0024,3,93.78,0.0,281.34
O023592,2024-07-10,C0535,phone,PW-0062,2,58.94,0.03,114.31
O023592,2024-07-10,C0535,phone,PW-0104,1,9.81,0.03,9.51
O023592,2024-07-10,C0535,phone,PW-0079,1,20.73,0.03,20.1
O023592,2024-07-10,C0535,phone,PW-0065,1,4.04,0.03,3.92
O023592,2024-07-10,C0535,phone,PW-0009,1,8.76,0.03,8.49
O023592,2024-07-10,C0535,phone,PW-0012,2,54.27,0.03,105.25
O023592,2024-07-10,C0535,phone,PW-0005,2,7.82,0.03,15.17
O023592,2024-07-10,C0535,phone,PW-0019,1,9.73,0.03,9.44
O026067,2024-07-10,C0591,phone,PW-0002,2,8.48,0.025,16.54
O026285,2024-07-10,C0595,phone,PW-0112,3,8.94,0.0,26.82
O026285,2024-07-10,C0595,phone,PW-0115,3,17.96,0.0,53.88
O026285,2024-07-10,C0595,phone,PW-0081,8,10.94,0.0,87.52
O026346,2024-07-10,C0596,phone,PW-0088,4,33.75,0.025,131.64
O026346,2024-07-10,C0596,phone,PW-0010,3,80.88,0.025,236.61
O026346,2024-07-10,C0596,phone,PW-0006,2,7.73,0.025,15.08
O026346,2024-07-10,C0596,phone,PW-0054,4,36.39,0.025,141.94
O026346,2024-07-10,C0596,phone,PW-0059,1,17.36,0.025,16.93
O027328,2024-07-10,C0619,rep,PW-0019,9,9.73,0.137,75.62
O027822,2024-07-10,C0632,online,PW-0013,1,75.34,0.043,72.13
O027822,2024-07-10,C0632,online,PW-0113,1,5.48,0.043,5.25
O027822,2024-07-10,C0632,online,PW-0075,1,19.36,0.043,18.54
O027895,2024-07-10,C0634,phone,PW-0052,2,21.67,0.027,42.17
O027895,2024-07-10,C0634,phone,PW-0105,2,8.33,0.027,16.21
O027895,2024-07-10,C0634,phone,PW-0021,1,54.06,0.027,52.6
O028106,2024-07-10,C0639,rep,PW-0117,7,30.69,0.141,184.64
O028106,2024-07-10,C0639,rep,PW-0035,8,9.06,0.141,62.29
O031319,2024-07-10,C0705,online,PW-0105,1,8.33,0.089,7.59
O031319,2024-07-10,C0705,online,PW-0015,1,67.01,0.089,61.08
O031319,2024-07-10,C0705,online,PW-0036,1,14.0,0.089,12.76
O031319,2024-07-10,C0705,online,PW-0113,1,5.48,0.089,4.99
O033704,2024-07-10,C0753,phone,PW-0085,1,51.95,0.06,48.85
O033704,2024-07-10,C0753,phone,PW-0014,1,12.14,0.06,11.42
O034390,2024-07-10,C0765,online,PW-0056,1,9.05,0.03,8.78
O034390,2024-07-10,C0765,online,PW-0103,2,46.82,0.03,90.84
O034605,2024-07-10,C0768,rep,PW-0027,18,95.75,0.152,1461.2
O034605,2024-07-10,C0768,rep,PW-0109,12,46.33,0.152,471.35
O034605,2024-07-10,C0768,rep,PW-0046,5,105.33,0.152,446.5
O034605,2024-07-10,C0768,rep,PW-0116,6,29.49,0.152,150.01
O034605,2024-07-10,C0768,rep,PW-0045,4,19.22,0.152,65.18
O034605,2024-07-10,C0768,rep,PW-0040,10,37.64,0.152,319.11
O034605,2024-07-10,C0768,rep,PW-0034,5,13.01,0.152,55.15
O034873,2024-07-10,C0774,phone,PW-0024,3,93.78,0.0,281.34
O034873,2024-07-10,C0774,phone,PW-0072,2,39.77,0.0,79.54
O034873,2024-07-10,C0774,phone,PW-0043,3,12.0,0.0,36.0
O035373,2024-07-10,C0788,online,PW-0096,1,61.07,0.025,59.51
O035373,2024-07-10,C0788,online,PW-0090,2,163.87,0.025,319.38
O035373,2024-07-10,C0788,online,PW-0016,2,23.22,0.025,45.26
O035373,2024-07-10,C0788,online,PW-0102,1,12.96,0.025,12.63
O036577,2024-07-10,C0814,rep,PW-0065,9,4.04,0.129,31.68
O036577,2024-07-10,C0814,rep,PW-0009,7,8.76,0.129,53.42
O036577,2024-07-10,C0814,rep,PW-0011,6,50.32,0.129,263.05
O036577,2024-07-10,C0814,rep,PW-0022,8,91.45,0.129,637.4
O036577,2024-07-10,C0814,rep,PW-0017,10,15.42,0.129,134.35
O036577,2024-07-10,C0814,rep,PW-0078,5,19.98,0.129,87.04
O036577,2024-07-10,C0814,rep,PW-0114,7,14.68,0.129,89.53
O037622,2024-07-10,C0836,online,PW-0060,1,44.53,0.093,40.41
O037622,2024-07-10,C0836,online,PW-0098,1,71.6,0.093,64.97
O037714,2024-07-10,C0837,phone,PW-0001,2,11.36,0.059,21.37
O037732,2024-07-10,C0838,online,PW-0066,1,13.92,0.085,12.74
O038424,2024-07-10,C0856,online,PW-0111,1,4.68,0.049,4.45
O038424,2024-07-10,C0856,online,PW-0119,1,36.67,0.049,34.88
O038424,2024-07-10,C0856,online,PW-0101,1,16.66,0.049,15.85
O040041,2024-07-10,C0897,online,PW-0105,4,8.33,0.07,30.99
O040041,2024-07-10,C0897,online,PW-0045,1,19.22,0.07,17.87
O040041,2024-07-10,C0897,online,PW-0041,1,10.8,0.07,10.04
O040041,2024-07-10,C0897,online,PW-0046,1,105.33,0.07,97.96
O001379,2024-07-11,C0037,online,PW-0002,4,8.48,0.002,33.85
O001379,2024-07-11,C0037,online,PW-0011,4,50.32,0.002,200.86
O001379,2024-07-11,C0037,online,PW-0022,3,91.45,0.002,273.77
O001584,2024-07-11,C0040,online,PW-0061,2,8.97,0.0,17.94
O001584,2024-07-11,C0040,online,PW-0021,1,54.06,0.0,54.06
O001833,2024-07-11,C0047,online,PW-0101,3,16.66,0.0,49.98
O001833,2024-07-11,C0047,online,PW-0030,6,70.61,0.0,423.66
O001833,2024-07-11,C0047,online,PW-0094,7,116.95,0.0,818.65
O001912,2024-07-11,C0048,phone,PW-0114,1,14.68,0.041,14.09
O001912,2024-07-11,C0048,phone,PW-0007,1,63.84,0.041,61.25
O001912,2024-07-11,C0048,phone,PW-0009,1,8.76,0.041,8.4
O001912,2024-07-11,C0048,phone,PW-0085,1,51.95,0.041,49.84
O001912,2024-07-11,C0048,phone,PW-0040,1,37.64,0.041,36.11
O001912,2024-07-11,C0048,phone,PW-0014,1,12.14,0.041,11.65
O001912,2024-07-11,C0048,phone,PW-0001,1,11.36,0.041,10.9
O001912,2024-07-11,C0048,phone,PW-0027,1,95.75,0.041,91.87
O002723,2024-07-11,C0070,phone,PW-0028,2,35.75,0.046,68.18
O002723,2024-07-11,C0070,phone,PW-0024,2,93.78,0.046,178.85
O002723,2024-07-11,C0070,phone,PW-0075,2,19.36,0.046,36.92
O003178,2024-07-11,C0081,online,PW-0047,3,8.26,0.0,24.78
O003178,2024-07-11,C0081,online,PW-0058,2,24.57,0.0,49.14
O003178,2024-07-11,C0081,online,PW-0014,6,12.14,0.0,72.84
O003924,2024-07-11,C0098,phone,PW-0035,1,9.06,0.041,8.69
O003924,2024-07-11,C0098,phone,PW-0040,1,37.64,0.041,36.11
O003924,2024-07-11,C0098,phone,PW-0031,2,12.67,0.041,24.31
O003924,2024-07-11,C0098,phone,PW-0014,1,12.14,0.041,11.65
O004579,2024-07-11,C0114,phone,PW-0110,1,7.04,0.0,7.04
O004705,2024-07-11,C0118,phone,PW-0014,1,12.14,0.006,12.07
O004886,2024-07-11,C0122,phone,PW-0120,1,33.43,0.076,30.89
O004886,2024-07-11,C0122,phone,PW-0059,1,17.36,0.076,16.04
O004886,2024-07-11,C0122,phone,PW-0005,1,7.82,0.076,7.23
O004886,2024-07-11,C0122,phone,PW-0109,1,46.33,0.076,42.81
O004887,2024-07-11,C0122,online,PW-0002,1,8.48,0.067,7.91
O004887,2024-07-11,C0122,online,PW-0009,1,8.76,0.067,8.17
O004887,2024-07-11,C0122,online,PW-0103,1,46.82,0.067,43.69
O004887,2024-07-11,C0122,online,PW-0039,1,104.74,0.067,97.73
O005376,2024-07-11,C0134,online,PW-0053,5,14.38,0.058,67.7
O005376,2024-07-11,C0134,online,PW-0062,3,58.94,0.058,166.5
O005376,2024-07-11,C0134,online,PW-0089,7,47.96,0.058,316.13
O005583,2024-07-11,C0138,phone,PW-0035,4,9.06,0.0,36.24
O006125,2024-07-11,C0151,rep,PW-0099,3,10.88,0.098,29.43
O006125,2024-07-11,C0151,rep,PW-0012,2,54.27,0.098,97.86
O006125,2024-07-11,C0151,rep,PW-0087,7,20.54,0.098,129.64
O006125,2024-07-11,C0151,rep,PW-0023,3,19.03,0.098,51.48
O007190,2024-07-11,C0169,online,PW-0016,1,23.22,0.049,22.09
O007190,2024-07-11,C0169,online,PW-0116,2,29.49,0.049,56.1
O008584,2024-07-11,C0199,rep,PW-0040,8,37.64,0.11,267.93
O008584,2024-07-11,C0199,rep,PW-0043,4,12.0,0.11,42.71
O008765,2024-07-11,C0203,online,PW-0027,1,95.75,0.056,90.34
O009313,2024-07-11,C0211,phone,PW-0046,2,105.33,0.016,207.37
O010004,2024-07-11,C0224,phone,PW-0118,1,15.01,0.073,13.92
O010004,2024-07-11,C0224,phone,PW-0059,1,17.36,0.073,16.1
O010004,2024-07-11,C0224,phone,PW-0034,1,13.01,0.073,12.06
O010004,2024-07-11,C0224,phone,PW-0008,1,33.84,0.073,31.38
O010004,2024-07-11,C0224,phone,PW-0088,1,33.75,0.073,31.29
O010004,2024-07-11,C0224,phone,PW-0117,1,30.69,0.073,28.45
O010004,2024-07-11,C0224,phone,PW-0055,1,67.63,0.073,62.7
O010004,2024-07-11,C0224,phone,PW-0107,1,26.79,0.073,24.84
O010004,2024-07-11,C0224,phone,PW-0044,1,12.9,0.073,11.96
O010593,2024-07-11,C0237,phone,PW-0025,2,40.81,0.0,81.62
O010593,2024-07-11,C0237,phone,PW-0016,2,23.22,0.0,46.44
O014671,2024-07-11,C0326,rep,PW-0106,3,6.92,0.214,16.32
O014671,2024-07-11,C0326,rep,PW-0029,1,8.25,0.214,6.49
O014791,2024-07-11,C0327,online,PW-0035,1,9.06,0.085,8.29
O014791,2024-07-11,C0327,online,PW-0107,1,26.79,0.085,24.5
O014791,2024-07-11,C0327,online,PW-0084,1,10.74,0.085,9.82
O014791,2024-07-11,C0327,online,PW-0036,1,14.0,0.085,12.8
O014791,2024-07-11,C0327,online,PW-0055,1,67.63,0.085,61.85
O014791,2024-07-11,C0327,online,PW-0044,1,12.9,0.085,11.8
O016453,2024-07-11,C0367,rep,PW-0057,12,28.05,0.166,280.8
O016453,2024-07-11,C0367,rep,PW-0056,10,9.05,0.166,75.5
O016453,2024-07-11,C0367,rep,PW-0043,11,12.0,0.166,110.12
O018078,2024-07-11,C0404,online,PW-0064,1,35.85,0.098,32.35
O018078,2024-07-11,C0404,online,PW-0078,1,19.98,0.098,18.03
O018078,2024-07-11,C0404,online,PW-0028,1,35.75,0.098,32.26
O018530,2024-07-11,C0414,online,PW-0047,1,8.26,0.041,7.92
O018530,2024-07-11,C0414,online,PW-0028,1,35.75,0.041,34.27
O018572,2024-07-11,C0415,online,PW-0056,3,9.05,0.09,24.7
O018739,2024-07-11,C0419,rep,PW-0016,1,23.22,0.184,18.94
O018739,2024-07-11,C0419,rep,PW-0036,7,14.0,0.184,79.95
O018739,2024-07-11,C0419,rep,PW-0057,1,28.05,0.184,22.88
O018739,2024-07-11,C0419,rep,PW-0111,2,4.68,0.184,7.64
O018739,2024-07-11,C0419,rep,PW-0056,2,9.05,0.184,14.77
O018920,2024-07-11,C0422,online,PW-0039,3,104.74,0.0,314.22
O018920,2024-07-11,C0422,online,PW-0049,6,30.18,0.0,181.08
O018920,2024-07-11,C0422,online,PW-0051,4,11.21,0.0,44.84
O019732,2024-07-11,C0443,phone,PW-0016,1,23.22,0.0,23.22
O019787,2024-07-11,C0444,rep,PW-0034,3,13.01,0.123,34.23
O022111,2024-07-11,C0497,online,PW-0008,1,33.84,0.03,32.81
O022111,2024-07-11,C0497,online,PW-0104,6,9.81,0.03,57.07
O022111,2024-07-11,C0497,online,PW-0107,1,26.79,0.03,25.98
O022111,2024-07-11,C0497,online,PW-0072,1,39.77,0.03,38.56
O022111,2024-07-11,C0497,online,PW-0093,1,61.31,0.03,59.45
O022111,2024-07-11,C0497,online,PW-0109,2,46.33,0.03,89.84
O022510,2024-07-11,C0508,online,PW-0069,1,7.15,0.012,7.06
O022510,2024-07-11,C0508,online,PW-0056,1,9.05,0.012,8.94
O022510,2024-07-11,C0508,online,PW-0084,1,10.74,0.012,10.61
O022510,2024-07-11,C0508,online,PW-0106,1,6.92,0.012,6.84
O022659,2024-07-11,C0511,phone,PW-0008,3,33.84,0.019,99.55
O022659,2024-07-11,C0511,phone,PW-0059,8,17.36,0.019,136.19
O022659,2024-07-11,C0511,phone,PW-0028,2,35.75,0.019,70.12
O022659,2024-07-11,C0511,phone,PW-0042,1,20.4,0.019,20.01
O024112,2024-07-11,C0548,rep,PW-0076,3,33.13,0.128,86.71
O024112,2024-07-11,C0548,rep,PW-0055,2,67.63,0.128,118.01
O024112,2024-07-11,C0548,rep,PW-0030,5,70.61,0.128,308.02
O024112,2024-07-11,C0548,rep,PW-0022,7,91.45,0.128,558.51
O024112,2024-07-11,C0548,rep,PW-0060,6,44.53,0.128,233.1
O024112,2024-07-11,C0548,rep,PW-0043,3,12.0,0.128,31.41
O024804,2024-07-11,C0562,phone,PW-0053,1,14.38,0.0,14.38
O024804,2024-07-11,C0562,phone,PW-0110,3,7.04,0.0,21.12
O024804,2024-07-11,C0562,phone,PW-0072,2,39.77,0.0,79.54
O024804,2024-07-11,C0562,phone,PW-0063,6,9.62,0.0,57.72
O024804,2024-07-11,C0562,phone,PW-0039,2,104.74,0.0,209.48
O024804,2024-07-11,C0562,phone,PW-0030,1,70.61,0.0,70.61
O024804,2024-07-11,C0562,phone,PW-0079,1,20.73,0.0,20.73
O024804,2024-07-11,C0562,phone,PW-0036,2,14.0,0.0,28.0
O024804,2024-07-11,C0562,phone,PW-0099,3,10.88,0.0,32.64
O025250,2024-07-11,C0572,online,PW-0109,1,46.33,0.055,43.76
O025250,2024-07-11,C0572,online,PW-0065,1,4.04,0.055,3.82
O026286,2024-07-11,C0595,online,PW-0117,1,30.69,0.09,27.92
O026286,2024-07-11,C0595,online,PW-0113,1,5.48,0.09,4.99
O026286,2024-07-11,C0595,online,PW-0111,1,4.68,0.09,4.26
O026286,2024-07-11,C0595,online,PW-0100,1,71.86,0.09,65.38
O027501,2024-07-11,C0623,phone,PW-0097,1,22.64,0.048,21.55
O027501,2024-07-11,C0623,phone,PW-0116,1,29.49,0.048,28.06
O027501,2024-07-11,C0623,phone,PW-0045,1,19.22,0.048,18.29
O027501,2024-07-11,C0623,phone,PW-0016,1,23.22,0.048,22.1
O028004,2024-07-11,C0637,online,PW-0107,1,26.79,0.037,25.79
O028004,2024-07-11,C0637,online,PW-0020,1,9.81,0.037,9.44
O028408,2024-07-11,C0645,phone,PW-0059,6,17.36,0.0,104.16
O028408,2024-07-11,C0645,phone,PW-0079,2,20.73,0.0,41.46
O028408,2024-07-11,C0645,phone,PW-0031,3,12.67,0.0,38.01
O028408,2024-07-11,C0645,phone,PW-0034,4,13.01,0.0,52.04
O028408,2024-07-11,C0645,phone,PW-0018,8,32.06,0.0,256.48
O028408,2024-07-11,C0645,phone,PW-0058,7,24.57,0.0,171.99
O028499,2024-07-11,C0647,rep,PW-0069,4,7.15,0.17,23.73
O028499,2024-07-11,C0647,rep,PW-0074,3,8.22,0.17,20.46
O028499,2024-07-11,C0647,rep,PW-0071,5,44.55,0.17,184.84
O028626,2024-07-11,C0651,phone,PW-0032,1,34.89,0.013,34.42
O028626,2024-07-11,C0651,phone,PW-0023,1,19.03,0.013,18.77
O028626,2024-07-11,C0651,phone,PW-0033,5,21.37,0.013,105.41
O028626,2024-07-11,C0651,phone,PW-0046,1,105.33,0.013,103.91
O028626,2024-07-11,C0651,phone,PW-0080,1,6.04,0.013,5.96
O028627,2024-07-11,C0651,online,PW-0103,1,46.82,0.094,42.42
O028627,2024-07-11,C0651,online,PW-0011,1,50.32,0.094,45.59
O028627,2024-07-11,C0651,online,PW-0059,1,17.36,0.094,15.73
O029858,2024-07-11,C0675,rep,PW-0004,4,87.75,0.144,300.56
O029858,2024-07-11,C0675,rep,PW-0069,7,7.15,0.144,42.86
O029858,2024-07-11,C0675,rep,PW-0080,4,6.04,0.144,20.69
O030710,2024-07-11,C0694,online,PW-0107,1,26.79,0.087,24.46
O030710,2024-07-11,C0694,online,PW-0112,1,8.94,0.087,8.16
O030710,2024-07-11,C0694,online,PW-0022,1,91.45,0.087,83.5
O031189,2024-07-11,C0703,online,PW-0093,1,61.31,0.048,58.4
O032249,2024-07-11,C0721,phone,PW-0054,1,36.39,0.02,35.67
O032249,2024-07-11,C0721,phone,PW-0040,1,37.64,0.02,36.9
O032249,2024-07-11,C0721,phone,PW-0014,1,12.14,0.02,11.9
O032249,2024-07-11,C0721,phone,PW-0017,1,15.42,0.02,15.12
O032347,2024-07-11,C0723,phone,PW-0114,2,14.68,0.0,29.36
O032584,2024-07-11,C0728,phone,PW-0108,2,7.56,0.022,14.79
O033521,2024-07-11,C0747,online,PW-0063,1,9.62,0.0,9.62
O034604,2024-07-11,C0768,online,PW-0074,1,8.22,0.062,7.71
O034604,2024-07-11,C0768,online,PW-0101,1,16.66,0.062,15.62
O035603,2024-07-11,C0795,phone,PW-0063,1,9.62,0.0,9.62
O035603,2024-07-11,C0795,phone,PW-0117,2,30.69,0.0,61.38
O035603,2024-07-11,C0795,phone,PW-0091,2,11.02,0.0,22.04
O035901,2024-07-11,C0800,phone,PW-0058,5,24.57,0.0,122.85
O035901,2024-07-11,C0800,phone,PW-0032,4,34.89,0.0,139.56
O035901,2024-07-11,C0800,phone,PW-0014,2,12.14,0.0,24.28
O035901,2024-07-11,C0800,phone,PW-0108,5,7.56,0.0,37.8
O035901,2024-07-11,C0800,phone,PW-0035,3,9.06,0.0,27.18
O036001,2024-07-11,C0801,online,PW-0038,2,21.66,0.088,39.49
O036001,2024-07-11,C0801,online,PW-0008,1,33.84,0.088,30.85
O036001,2024-07-11,C0801,online,PW-0010,1,80.88,0.088,73.74
O036001,2024-07-11,C0801,online,PW-0110,1,7.04,0.088,6.42
O036001,2024-07-11,C0801,online,PW-0083,1,6.83,0.088,6.23
O036505,2024-07-11,C0813,rep,PW-0012,6,54.27,0.097,293.93
O036505,2024-07-11,C0813,rep,PW-0113,10,5.48,0.097,49.47
O036505,2024-07-11,C0813,rep,PW-0036,8,14.0,0.097,101.1
O036505,2024-07-11,C0813,rep,PW-0011,6,50.32,0.097,272.53
O036505,2024-07-11,C0813,rep,PW-0118,8,15.01,0.097,108.39
O036505,2024-07-11,C0813,rep,PW-0026,8,26.87,0.097,194.04
O037279,2024-07-11,C0829,online,PW-0016,2,23.22,0.027,45.17
O037279,2024-07-11,C0829,online,PW-0035,7,9.06,0.027,61.69
O037279,2024-07-11,C0829,online,PW-0047,2,8.26,0.027,16.07
O037279,2024-07-11,C0829,online,PW-0058,2,24.57,0.027,47.8
O037279,2024-07-11,C0829,online,PW-0052,1,21.67,0.027,21.08
O037279,2024-07-11,C0829,online,PW-0090,2,163.87,0.027,318.81
O037623,2024-07-11,C0836,rep,PW-0107,5,26.79,0.134,115.97
O037623,2024-07-11,C0836,rep,PW-0053,3,14.38,0.134,37.35
O037623,2024-07-11,C0836,rep,PW-0033,5,21.37,0.134,92.5
O037623,2024-07-11,C0836,rep,PW-0060,14,44.53,0.134,539.72
O037983,2024-07-11,C0846,phone,PW-0055,11,67.63,0.0,743.93
O038929,2024-07-11,C0871,phone,PW-0109,1,46.33,0.014,45.66
O038929,2024-07-11,C0871,phone,PW-0115,2,17.96,0.014,35.4
O038929,2024-07-11,C0871,phone,PW-0011,2,50.32,0.014,99.19
O039033,2024-07-11,C0873,phone,PW-0017,4,15.42,0.026,60.09
O039606,2024-07-11,C0885,phone,PW-0114,1,14.68,0.0,14.68
O039606,2024-07-11,C0885,phone,PW-0115,1,17.96,0.0,17.96
O039606,2024-07-11,C0885,phone,PW-0028,1,35.75,0.0,35.75
O039634,2024-07-11,C0886,phone,PW-0046,1,105.33,0.054,99.69
O001252,2024-07-12,C0036,phone,PW-0032,1,34.89,0.022,34.12
O001252,2024-07-12,C0036,phone,PW-0003,1,10.1,0.022,9.88
O001252,2024-07-12,C0036,phone,PW-0022,3,91.45,0.022,268.27
O001252,2024-07-12,C0036,phone,PW-0047,4,8.26,0.022,32.31
O001252,2024-07-12,C0036,phone,PW-0057,3,28.05,0.022,82.29
O001648,2024-07-12,C0041,online,PW-0110,1,7.04,0.0,7.04
O001648,2024-07-12,C0041,online,PW-0032,1,34.89,0.0,34.89
O002074,2024-07-12,C0054,online,PW-0107,1,26.79,0.0,26.79
O002578,2024-07-12,C0065,rep,PW-0011,14,50.32,0.121,619.06
O002578,2024-07-12,C0065,rep,PW-0041,6,10.8,0.121,56.94
O002578,2024-07-12,C0065,rep,PW-0060,32,44.53,0.121,1252.18
O002666,2024-07-12,C0068,phone,PW-0037,1,118.04,0.064,110.47
O002666,2024-07-12,C0068,phone,PW-0070,1,22.02,0.064,20.61
O002666,2024-07-12,C0068,phone,PW-0076,1,33.13,0.064,31.0
O005378,2024-07-12,C0134,rep,PW-0045,17,19.22,0.103,293.18
O006243,2024-07-12,C0154,phone,PW-0106,2,6.92,0.071,12.86
O006243,2024-07-12,C0154,phone,PW-0088,1,33.75,0.071,31.36
O007813,2024-07-12,C0185,online,PW-0003,2,10.1,0.046,19.26
O007813,2024-07-12,C0185,online,PW-0033,2,21.37,0.046,40.75
O007813,2024-07-12,C0185,online,PW-0089,3,47.96,0.046,137.19
O007813,2024-07-12,C0185,online,PW-0109,5,46.33,0.046,220.88
O009652,2024-07-12,C0217,phone,PW-0110,1,7.04,0.006,7.0
O010808,2024-07-12,C0243,rep,PW-0042,9,20.4,0.169,152.57
O010808,2024-07-12,C0243,rep,PW-0103,2,46.82,0.169,77.81
O010808,2024-07-12,C0243,rep,PW-0041,1,10.8,0.169,8.97
O010808,2024-07-12,C0243,rep,PW-0015,3,67.01,0.169,167.05
O010808,2024-07-12,C0243,rep,PW-0024,2,93.78,0.169,155.86
O011980,2024-07-12,C0267,online,PW-0120,1,33.43,0.074,30.96
O011980,2024-07-12,C0267,online,PW-0100,1,71.86,0.074,66.56
O011980,2024-07-12,C0267,online,PW-0051,1,11.21,0.074,10.38
O011980,2024-07-12,C0267,online,PW-0055,1,67.63,0.074,62.64
O012197,2024-07-12,C0274,phone,PW-0109,6,46.33,0.0,277.98
O012197,2024-07-12,C0274,phone,PW-0023,11,19.03,0.0,209.33
O012197,2024-07-12,C0274,phone,PW-0068,4,7.98,0.0,31.92
O012197,2024-07-12,C0274,phone,PW-0065,10,4.04,0.0,40.4
O012197,2024-07-12,C0274,phone,PW-0102,6,12.96,0.0,77.76
O012197,2024-07-12,C0274,phone,PW-0008,7,33.84,0.0,236.88
O012197,2024-07-12,C0274,phone,PW-0116,8,29.49,0.0,235.92
O013134,2024-07-12,C0295,phone,PW-0059,2,17.36,0.0,34.72
O013359,2024-07-12,C0302,online,PW-0037,1,118.04,0.0,118.04
O013359,2024-07-12,C0302,online,PW-0106,2,6.92,0.0,13.84
O014792,2024-07-12,C0327,phone,PW-0037,4,118.04,0.042,452.43
O014792,2024-07-12,C0327,phone,PW-0060,1,44.53,0.042,42.67
O014792,2024-07-12,C0327,phone,PW-0029,1,8.25,0.042,7.91
O015112,2024-07-12,C0332,online,PW-0059,2,17.36,0.037,33.44
O015112,2024-07-12,C0332,online,PW-0054,5,36.39,0.037,175.23
O015112,2024-07-12,C0332,online,PW-0019,1,9.73,0.037,9.37
O015914,2024-07-12,C0359,online,PW-0042,1,20.4,0.004,20.32
O015914,2024-07-12,C0359,online,PW-0062,1,58.94,0.004,58.72
O015914,2024-07-12,C0359,online,PW-0057,2,28.05,0.004,55.89
O017670,2024-07-12,C0395,online,PW-0024,1,93.78,0.018,92.08
O017670,2024-07-12,C0395,online,PW-0114,1,14.68,0.018,14.41
O017670,2024-07-12,C0395,online,PW-0109,1,46.33,0.018,45.49
O017670,2024-07-12,C0395,online,PW-0104,1,9.81,0.018,9.63
O019635,2024-07-12,C0441,phone,PW-0049,1,30.18,0.075,27.92
O019635,2024-07-12,C0441,phone,PW-0112,1,8.94,0.075,8.27
O019636,2024-07-12,C0441,online,PW-0113,2,5.48,0.036,10.56
O019636,2024-07-12,C0441,online,PW-0038,1,21.66,0.036,20.88
O019636,2024-07-12,C0441,online,PW-0105,1,8.33,0.036,8.03
O019636,2024-07-12,C0441,online,PW-0003,1,10.1,0.036,9.74
O019636,2024-07-12,C0441,online,PW-0062,1,58.94,0.036,56.82
O019636,2024-07-12,C0441,online,PW-0091,2,11.02,0.036,21.25
O019636,2024-07-12,C0441,online,PW-0052,1,21.67,0.036,20.89
O019636,2024-07-12,C0441,online,PW-0012,1,54.27,0.036,52.31
O020375,2024-07-12,C0457,online,PW-0116,1,29.49,0.068,27.48
O020375,2024-07-12,C0457,online,PW-0022,1,91.45,0.068,85.23
O020897,2024-07-12,C0471,phone,PW-0111,2,4.68,0.0,9.36
O020897,2024-07-12,C0471,phone,PW-0034,3,13.01,0.0,39.03
O020897,2024-07-12,C0471,phone,PW-0061,3,8.97,0.0,26.91
O021348,2024-07-12,C0480,online,PW-0053,2,14.38,0.026,28.02
O021348,2024-07-12,C0480,online,PW-0049,2,30.18,0.026,58.81
O021348,2024-07-12,C0480,online,PW-0115,1,17.96,0.026,17.5
O021348,2024-07-12,C0480,online,PW-0044,5,12.9,0.026,62.85
O021648,2024-07-12,C0486,online,PW-0090,1,163.87,0.0,163.87
O021648,2024-07-12,C0486,online,PW-0089,1,47.96,0.0,47.96
O021648,2024-07-12,C0486,online,PW-0074,1,8.22,0.0,8.22
O021648,2024-07-12,C0486,online,PW-0085,1,51.95,0.0,51.95
O022509,2024-07-12,C0508,online,PW-0019,1,9.73,0.035,9.39
O022509,2024-07-12,C0508,online,PW-0067,1,25.95,0.035,25.05
O022509,2024-07-12,C0508,online,PW-0020,1,9.81,0.035,9.47
O023828,2024-07-12,C0542,online,PW-0114,1,14.68,0.004,14.63
O023828,2024-07-12,C0542,online,PW-0119,1,36.67,0.004,36.54
O023868,2024-07-12,C0543,online,PW-0003,1,10.1,0.022,9.88
O023868,2024-07-12,C0543,online,PW-0106,1,6.92,0.022,6.77
O025045,2024-07-12,C0567,online,PW-0049,1,30.18,0.042,28.9
O025045,2024-07-12,C0567,online,PW-0038,1,21.66,0.042,20.74
O025045,2024-07-12,C0567,online,PW-0111,1,4.68,0.042,4.48
